,age,workclass,fnlwgt,education,education_num,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,target,biased_pred,adv_pred,lfr_pred,eq_pred,roc_pred,adveq_pred,adv_change,lfr_change,roc_change,eq_change,adveq_change
5720,28,,55950,Bachelors,13,Never-married,,Own-child,Black,Female,0,0,40,Germany,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
24396,25,Private,181896,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1027,45,Private,368561,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,1,0.0,0,1,0.0,1,-1.0,-1,-1.0,0,0
27072,36,Private,250238,1st-4th,2,Never-married,Other-service,Other-relative,Other,Female,0,0,40,El-Salvador,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29518,70,Private,187891,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
31036,22,,199426,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
20006,41,Private,95168,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
32068,21,Private,145964,12th,8,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
16067,60,Private,184242,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
13535,54,Private,163671,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,65,United-States,1,1,0.0,0,1,0.0,1,-1.0,-1,-1.0,0,0
5098,39,Self-emp-inc,114844,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
16597,33,State-gov,121245,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,1,0.0,0,1,0.0,1,-1.0,-1,-1.0,0,0
519,34,Private,108116,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
26814,35,State-gov,190895,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
2822,22,Private,427686,10th,6,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11872,34,Private,212064,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,7443,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
668,20,,114746,11th,7,Married-spouse-absent,,Own-child,Asian-Pac-Islander,Female,0,1762,40,South,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
13280,23,Private,388811,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
24926,62,State-gov,198686,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
22447,43,Federal-gov,195897,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298,0,40,United-States,1,1,1.0,0,1,0.0,1,0.0,-1,-1.0,0,0
12013,55,Private,144084,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
5859,20,Private,206215,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1513,66,Self-emp-not-inc,298834,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
20028,35,Private,105821,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,1,1,1.0,0,1,0.0,1,0.0,-1,-1.0,0,0
23459,83,Self-emp-inc,240150,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,20051,0,50,United-States,1,1,1.0,0,1,1.0,1,0.0,-1,0.0,0,0
15603,40,Private,116632,Bachelors,13,Divorced,Sales,Own-child,White,Male,0,0,80,United-States,0,1,1.0,0,1,0.0,1,0.0,-1,-1.0,0,0
3292,62,Private,185503,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
2894,48,Private,186172,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
11060,58,Local-gov,368797,Masters,14,Widowed,Prof-specialty,Unmarried,White,Male,0,0,35,United-States,1,0,0.0,1,0,0.0,0,0.0,1,0.0,0,0
31876,58,Private,183810,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29670,34,Private,100593,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,6,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
24083,34,Private,205733,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
6647,21,Federal-gov,169003,12th,8,Never-married,Adm-clerical,Own-child,Black,Male,0,0,25,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
5282,54,Private,165278,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
23572,19,Private,250249,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11034,36,Private,248445,HS-grad,9,Separated,Transport-moving,Other-relative,White,Male,0,0,60,Mexico,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
14711,84,Local-gov,135839,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,14,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
20506,49,Private,170165,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,55,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29939,66,Self-emp-inc,102663,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,1,1.0,0,1,0.0,1,0.0,-1,-1.0,0,0
29524,43,Private,184018,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
12001,31,Private,182896,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
14749,23,Private,32950,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
15540,50,Self-emp-not-inc,192654,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
10518,54,Private,163826,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1713,38,Private,156728,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1.0,0,1,0.0,1,0.0,-1,-1.0,0,0
23012,64,Self-emp-inc,307786,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
14379,39,Self-emp-inc,286261,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
27736,44,Private,222504,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,45,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
20716,52,Private,155433,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,,0,0,0.0,0,1,0.0,0,0.0,0,0.0,1,0
4034,21,Private,61777,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
2898,29,Local-gov,123983,Masters,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,Taiwan,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
23774,59,Private,98361,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
6838,36,Private,32958,Some-college,10,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11502,34,Private,302770,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
649,30,State-gov,169496,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
21815,22,Private,99199,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
26764,20,State-gov,200819,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7255,35,State-gov,98776,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
9552,41,State-gov,109762,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18285,50,Private,143953,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,1,1,0.0,0,0,0.0,0,-1.0,-1,-1.0,-1,-1
15136,26,Private,239303,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,,0,1,0.0,0,1,0.0,1,-1.0,-1,-1.0,0,0
17428,24,Private,234640,HS-grad,9,Married-spouse-absent,Sales,Own-child,White,Female,0,0,36,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18417,24,Private,117167,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,53,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29676,52,Private,117496,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,1755,40,United-States,1,1,1.0,1,1,1.0,0,0.0,0,0.0,0,-1
7868,49,State-gov,122177,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3065,72,,113044,HS-grad,9,Widowed,,Not-in-family,White,Male,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7009,40,Private,99434,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,12,United-States,0,0,0.0,1,0,0.0,1,0.0,1,0.0,0,1
5566,60,Private,389254,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
8002,66,,213149,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,1825,40,United-States,1,1,0.0,0,1,0.0,1,-1.0,-1,-1.0,0,0
24412,60,Private,121127,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
21805,63,,146196,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
10772,43,Self-emp-not-inc,89636,Bachelors,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,60,South,0,0,0.0,1,0,0.0,1,0.0,1,0.0,0,1
20238,21,Private,40767,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
27908,61,Private,159822,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,Poland,1,0,1.0,0,0,0.0,1,1.0,0,0.0,0,1
9867,37,Private,227545,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,1,1,0.0,0,0,0.0,0,-1.0,-1,-1.0,-1,-1
1875,63,Private,174018,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,1,1,0.0,0,1,0.0,1,-1.0,-1,-1.0,0,0
6458,47,Private,179313,10th,6,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
577,36,Self-emp-not-inc,28738,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11130,29,Private,253801,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
6231,66,,31362,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
30155,37,Self-emp-not-inc,326400,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
2778,35,Private,26987,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29716,47,Private,106255,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
24583,45,Private,98765,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Canada,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18171,40,Private,143327,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
19648,44,Private,98466,10th,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
13681,37,Self-emp-not-inc,30973,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
21006,28,Private,339372,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3419,39,Private,346478,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
8273,48,Private,273828,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
17996,30,Private,113364,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
17020,22,Private,378104,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
22575,53,Private,137192,Bachelors,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,50,United-States,0,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
8940,27,,188711,Some-college,10,Divorced,,Not-in-family,White,Male,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
23230,48,Federal-gov,100067,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,1,0.0,0,0.0,0,1
12421,30,Private,189620,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,6849,0,40,England,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
8488,27,Private,62737,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
8636,65,,111916,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
23784,51,Private,178054,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
582,59,Private,199713,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
71,31,Private,309974,Bachelors,13,Separated,Sales,Own-child,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
26833,62,Local-gov,208266,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3642,61,Private,232308,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
13245,28,Private,204074,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,0,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
4288,66,,160995,10th,6,Divorced,,Not-in-family,White,Female,1086,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
27427,40,Private,124747,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,7298,0,40,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
32239,36,Private,127573,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29873,43,Self-emp-not-inc,116666,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,35,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
25888,40,Private,445382,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0.0,0,0,0.0,0,-1.0,-1,-1.0,-1,-1
16281,55,Private,393768,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1,0.0,1,0,0.0,0,-1.0,0,-1.0,-1,-1
4575,37,Private,148015,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,15024,0,40,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
27975,27,Private,347153,Some-college,10,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
19137,37,Private,25864,HS-grad,9,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
9493,52,Private,190333,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
894,42,Self-emp-not-inc,177307,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,1,1,0.0,0,0,0.0,0,-1.0,-1,-1.0,-1,-1
19571,60,Self-emp-not-inc,92845,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
9286,27,Private,401723,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12595,49,Private,180899,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,1755,45,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
17199,27,Private,240172,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
17586,36,Private,49837,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1802,52,Private,87205,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
21957,27,State-gov,346406,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
2191,22,Private,355686,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
20340,60,Private,96099,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,0.0,0,0,0.0,0,-1.0,-1,-1.0,-1,-1
14820,33,Private,248584,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
2439,32,Self-emp-inc,111746,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
23460,69,Private,230417,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,China,1,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
3271,38,Federal-gov,99527,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
20416,54,Private,140359,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,3900,40,United-States,0,0,1.0,0,0,0.0,0,1.0,0,0.0,0,0
16542,33,Private,201988,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
375,20,Local-gov,350845,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12272,41,Private,197919,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,0,0,1.0,1,1,0.0,1,1.0,1,0.0,1,1
1753,60,Private,106850,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
6315,54,State-gov,44172,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
32176,41,Local-gov,160785,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18831,30,Private,227551,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1224,38,Private,22245,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1692,19,Private,375077,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12723,46,Self-emp-not-inc,103538,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
26638,55,Self-emp-not-inc,185195,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States,0,1,0.0,1,0,0.0,1,-1.0,0,-1.0,-1,0
1674,47,Private,170846,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Italy,1,0,1.0,1,0,0.0,0,1.0,1,0.0,0,0
6325,48,Private,102112,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
29303,48,Private,165484,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
13764,22,Private,187052,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18914,54,Local-gov,129972,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
23443,42,Local-gov,193537,7th-8th,4,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,35,Puerto-Rico,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
6924,38,Private,119177,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1.0,0,1,0.0,1,0.0,-1,-1.0,0,0
8730,53,Private,31460,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
15773,63,,156799,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,4,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29395,53,Private,151864,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
31556,18,Private,36882,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
23063,36,Private,280440,Assoc-acdm,12,Never-married,Tech-support,Unmarried,White,Female,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
24009,17,Private,231439,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1031,20,State-gov,223515,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,1719,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7532,39,Local-gov,287031,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
9261,39,Private,192251,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,60,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11668,28,Private,337378,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
27011,21,Private,119704,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
10001,23,Private,268145,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
