,age,workclass,fnlwgt,education,education_num,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,target,biased_pred,adv_pred,lfr_pred,eq_pred,adv_change,lfr_change,eq_change,nch
2127,35,Private,23621,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,0,0,0.0,0,0,0.0,0,0,0.0
6940,21,Private,129699,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
15175,28,Private,199903,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0,0.0
22825,29,Private,29361,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,0,0,0.0,0,0,0.0,0,0,0.0
1968,55,Private,189933,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
2290,18,Private,201901,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,1719,15,United-States,0,0,0.0,0,0,0.0,0,0,0.0
23197,30,Private,83253,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0,0,0.0,0,0,0.0,0,0,0.0
10119,45,State-gov,198660,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0,0.0
15323,29,Private,214925,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,60,United-States,0,0,0.0,0,0,0.0,0,0,0.0
5716,19,Private,274657,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,0,0,50,Guatemala,0,0,0.0,0,0,0.0,0,0,0.0
18432,37,Private,118681,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,38,Puerto-Rico,0,0,0.0,0,0,0.0,0,0,0.0
24824,18,Private,186954,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0,0.0
17805,60,Local-gov,313852,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,0,0,0.0,1,0,0.0,1,0,1.0
17764,52,Private,89534,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0,0.0
22780,26,Private,116991,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0,0.0
25994,45,Private,338105,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0,0,0.0,0,0,0.0,0,0,0.0
23822,20,,66695,Some-college,10,Never-married,,Own-child,Other,Female,594,0,35,United-States,0,0,0.0,0,0,0.0,0,0,0.0
9008,32,Private,130057,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,0,0.0,1,0,0.0,1,0,1.0
13037,50,Private,283281,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
23565,30,Federal-gov,54684,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,,0,0,0.0,0,0,0.0,0,0,0.0
9844,40,Private,168071,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,28,United-States,0,0,0.0,0,0,0.0,0,0,0.0
10390,64,Private,110150,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
16921,27,Self-emp-not-inc,140863,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
21853,33,Private,280923,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,0,0,0.0,0,0,0.0,0,0,0.0
24030,47,Private,216096,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,35,Puerto-Rico,0,0,0.0,0,0,0.0,0,0,0.0
769,32,Private,188557,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
22390,50,Private,168212,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,45,United-States,1,1,1.0,1,1,0.0,0,0,0.0
10571,32,Private,63910,HS-grad,9,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
4500,35,,296738,11th,7,Separated,,Not-in-family,White,Female,6849,0,60,United-States,0,0,0.0,0,0,0.0,0,0,0.0
31378,42,Local-gov,180318,10th,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0,0.0
21080,48,Private,99127,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0,0.0
5734,49,Private,200471,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,0,0,0.0,0,0,0.0,0,0,0.0
5131,47,State-gov,223944,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,0,0,0.0,1,1,0.0,1,1,2.0
30282,34,Private,28053,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,0,0,0.0,0,0,0.0,0,0,0.0
32197,22,State-gov,24395,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,0,0,0.0,1,0,0.0,1,0,1.0
8178,29,Private,185019,12th,8,Never-married,Other-service,Not-in-family,Other,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
7361,41,Private,82319,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,0,0,10,United-States,0,0,0.0,0,0,0.0,0,0,0.0
5713,38,Self-emp-not-inc,164526,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2824,45,United-States,1,1,1.0,1,1,0.0,0,0,0.0
4668,50,Private,162632,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,1,0.0,0,0,-1.0,-1,-1,3.0
596,23,,99399,Some-college,10,Never-married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,25,United-States,0,0,0.0,0,0,0.0,0,0,0.0
28530,60,Local-gov,101110,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,1,0,0.0,1,0,0.0,1,0,1.0
32251,49,Private,185041,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
13328,49,Self-emp-inc,141058,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,2339,50,United-States,0,1,0.0,1,0,-1.0,0,-1,2.0
21573,52,Private,160703,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,1,1,1.0,1,1,0.0,0,0,0.0
24321,47,Private,176893,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,8614,0,44,United-States,1,0,1.0,0,0,1.0,0,0,1.0
27332,46,Private,389843,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,1,0,1.0,0,0,1.0,0,0,1.0
32115,29,Private,119359,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,10,China,1,0,1.0,0,1,1.0,0,1,2.0
17907,18,Private,131180,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,16,United-States,0,0,0.0,0,0,0.0,0,0,0.0
5951,23,Private,203924,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0,0.0
31583,29,Private,164711,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
20411,48,Self-emp-not-inc,246891,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,1,0.0,0,1,-1.0,-1,0,2.0
31715,22,State-gov,124942,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0,0.0
11126,39,Private,156897,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,2258,42,United-States,1,0,0.0,0,0,0.0,0,0,0.0
28566,31,Private,246439,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0,0.0
21506,39,Private,366757,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0,0.0
28112,61,,158712,HS-grad,9,Divorced,,Not-in-family,White,Female,0,0,99,United-States,0,0,0.0,0,1,0.0,0,1,1.0
16774,38,Private,31053,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
16247,36,Private,376455,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,0,0,0.0,0,0,0.0,0,0,0.0
28,39,Private,367260,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,80,United-States,0,0,0.0,0,0,0.0,0,0,0.0
5214,63,,445168,Bachelors,13,Widowed,,Not-in-family,Amer-Indian-Eskimo,Female,0,0,56,United-States,0,0,0.0,0,0,0.0,0,0,0.0
19213,23,Private,165474,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
16997,20,Private,157894,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0,0.0
26599,19,,278220,Some-college,10,Never-married,,Own-child,White,Female,0,1602,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
1875,63,Private,174018,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,1,1,0.0,0,0,-1.0,-1,-1,3.0
25673,30,Local-gov,154950,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,1,0,0.0,0,0,0.0,0,0,0.0
4859,18,Self-emp-not-inc,40293,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
25742,40,Private,53835,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1,1.0,1,1,0.0,0,0,0.0
21327,27,Private,101618,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0,0.0
14265,47,Private,274200,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1,1,1.0,0,0,0.0,-1,-1,2.0
23500,31,Private,241885,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
25709,24,Private,186213,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1,0,0.0,0,0,0.0,0,0,0.0
15132,31,Private,158162,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,13550,0,50,United-States,1,1,1.0,0,1,0.0,-1,0,1.0
21197,27,Private,197905,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
13742,18,Private,198614,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,8,United-States,0,0,0.0,0,0,0.0,0,0,0.0
5418,59,Private,43221,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,1,0,0.0,0,0,0.0,0,0,0.0
1370,26,Private,403788,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
7317,67,Self-emp-inc,330144,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,1,0,1.0,1,0,1.0,1,0,2.0
20049,58,Private,174040,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
20927,25,Private,176162,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
16339,34,State-gov,171216,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0,0.0
14168,66,Private,169804,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,1,1,1.0,1,1,0.0,0,0,0.0
24823,44,Local-gov,56651,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,0,1,0.0,1,1,-1.0,0,0,1.0
14678,40,Private,341835,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0,0.0
25540,39,Private,134367,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States,1,1,1.0,1,1,0.0,0,0,0.0
7851,36,Local-gov,61778,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1,1,1.0,0,1,0.0,-1,0,1.0
21525,18,Private,159561,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0,0.0
7752,41,Private,163258,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
26326,24,Private,216469,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1579,50,United-States,0,0,0.0,0,0,0.0,0,0,0.0
1069,36,Private,117312,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,60,United-States,0,0,0.0,0,1,0.0,0,1,1.0
8687,58,Private,201344,Bachelors,13,Divorced,Craft-repair,Own-child,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0,0.0
23161,35,Private,190728,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
8727,23,Private,214227,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0,0.0
18535,31,Private,226696,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,1,0,0.0,0,0,0.0,0,0,0.0
7033,61,Self-emp-not-inc,503675,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,1,0,0.0,0,0,0.0,0,0,0.0
31088,23,Private,133582,1st-4th,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Mexico,0,0,0.0,0,0,0.0,0,0,0.0
1666,50,Self-emp-inc,160151,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1,1,1.0,0,1,0.0,-1,0,1.0
31136,40,Local-gov,333530,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1,1,1.0,1,1,0.0,0,0,0.0
2896,46,Private,271828,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0,0.0
21831,34,Private,156464,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,85,England,1,1,0.0,0,1,-1.0,-1,0,2.0
19027,41,Federal-gov,19914,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,1,1,1.0,1,1,0.0,0,0,0.0
18943,51,State-gov,172022,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0,0.0
20370,56,Private,267652,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,0.0,0,0,-1.0,-1,-1,3.0
11139,35,Private,167062,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
15712,25,Private,198986,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0,0.0
22640,37,Private,340614,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,0,0.0,1,0,0.0,1,0,1.0
8252,30,Private,76107,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,1,0,0.0,0,0,0.0,0,0,0.0
14013,29,Private,87523,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
818,64,Private,169871,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0,0.0
24115,18,Private,294387,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
20543,31,Private,136398,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Thailand,1,0,0.0,0,0,0.0,0,0,0.0
16461,58,Private,238438,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,0,0,0.0,1,0,0.0,1,0,1.0
23763,40,Private,270147,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1,0,1.0,0,0,1.0,0,0,1.0
19524,21,Private,216181,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0,0.0
26395,35,Private,261012,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
446,44,Private,290521,HS-grad,9,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
29297,18,,252046,HS-grad,9,Never-married,,Own-child,White,Female,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0,0.0
14037,24,Private,353010,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,10,United-States,0,0,0.0,0,0,0.0,0,0,0.0
6084,32,Private,271276,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,1,0,0.0,0,0,0.0,0,0,0.0
10566,38,Private,136137,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,1,0,0.0,0,0,0.0,0,0,0.0
21668,42,Private,337629,12th,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,,1,0,0.0,0,0,0.0,0,0,0.0
7954,23,Private,176486,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,36,United-States,0,0,0.0,0,0,0.0,0,0,0.0
24678,49,Private,34446,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
7329,33,Private,132832,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0,0.0
20471,40,Private,442045,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0,0.0
28425,75,,125784,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,0,0,0.0,0,0,0.0,0,0,0.0
19845,25,State-gov,104097,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
27229,53,Private,283743,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,0,1,0.0,0,0,-1.0,-1,-1,3.0
18269,27,Private,247819,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,0,0,0.0,0,0,0.0,0,0,0.0
32219,28,Private,175262,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
8884,21,Private,376929,5th-6th,3,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Mexico,0,0,0.0,0,0,0.0,0,0,0.0
12817,40,Local-gov,240504,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0.0,1,1,-1.0,0,0,1.0
28793,35,Private,149347,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,0,0,0.0,0,0,0.0,0,0,0.0
12609,18,,152641,10th,6,Never-married,,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
3363,36,Private,284616,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
32020,21,Private,211968,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1762,28,United-States,0,0,0.0,0,0,0.0,0,0,0.0
31436,32,State-gov,542265,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
6470,22,Private,117363,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0,0.0
19225,33,Private,100882,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0,0.0
22312,37,Self-emp-not-inc,138940,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,37,United-States,0,0,0.0,0,0,0.0,0,0,0.0
7814,26,Private,89648,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0,0.0
6033,41,Private,286970,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,1,0.0,0,1,-1.0,-1,0,2.0
15111,41,Private,154668,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
15816,35,Private,119992,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0,0.0
915,39,Private,202027,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1,1,1.0,1,1,0.0,0,0,0.0
13080,19,Private,198668,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
5881,62,Private,224953,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
1848,34,Private,238246,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
16218,19,Private,178147,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,0,0,0.0,0,0,0.0,0,0,0.0
14806,48,Private,345831,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
11484,69,,182668,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,45,United-States,1,0,0.0,0,0,0.0,0,0,0.0
13636,78,Self-emp-inc,212660,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,0,0,0.0,0,0,0.0,0,0,0.0
23259,29,Self-emp-not-inc,96718,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,0,0,0.0,0,0,0.0,0,0,0.0
7404,24,Self-emp-inc,493034,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,13550,0,50,United-States,1,0,0.0,0,0,0.0,0,0,0.0
21469,58,Self-emp-inc,143266,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0,0.0,1,0,0.0,1,0,1.0
31591,72,,108796,Prof-school,15,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,1,1,1.0,1,1,0.0,0,0,0.0
5510,27,Private,113464,1st-4th,2,Never-married,Other-service,Own-child,Other,Male,0,0,35,Dominican-Republic,0,0,0.0,0,0,0.0,0,0,0.0
25971,55,Private,256953,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,44,United-States,0,0,0.0,0,0,0.0,0,0,0.0
7135,21,Private,99199,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,32,United-States,0,0,0.0,0,0,0.0,0,0,0.0
22184,34,Local-gov,51543,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,0,0,0.0,0,0,0.0,0,0,0.0
20752,40,Private,309311,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
14894,50,Private,129673,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,1,0,1.0,1,1,1.0,1,1,3.0
7840,38,Private,120074,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1,1,0.0,0,0,-1.0,-1,-1,3.0
8223,48,Private,248164,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4386,0,50,United-States,1,1,1.0,1,1,0.0,0,0,0.0
30538,36,Private,203717,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0,0.0
29726,35,Private,41777,12th,8,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0,0.0
