index,age,workclass,education,education_num,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,target,adv_label,eq_odds_label,lfr_label,adv_pre_label,eq_pre_label,lfr_pre_label,adv_change,eq_change,lfr_change,all_methods_agree
32034,57,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21229,31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,<=50K,0,1,0,0,0,0,0,1,0,0
13668,64,State-gov,9th,5,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3313,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,38,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30678,18,Private,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29137,29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,Scotland,<=50K,1,0,0,0,0,0,1,0,0,0
14307,41,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11012,45,Private,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12990,48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31256,52,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1887,60,United-States,>50K,0,0,0,0,0,0,0,0,0,1
32360,58,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23899,47,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24973,31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9904,64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28315,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
27704,34,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26183,21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10075,39,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17659,26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17948,27,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23522,26,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8766,42,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
17515,41,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8142,38,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
25927,25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15296,54,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,0,0,0,1,1,1,-1,-1,-1,1
879,19,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
32169,25,Private,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,4101,0,60,,<=50K,0,0,0,0,0,0,0,0,0,1
4769,26,State-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28846,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30925,24,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6529,22,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,10,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3974,41,Private,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16691,46,Local-gov,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21044,60,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
19223,73,Private,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,32,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25962,19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27793,50,Private,10th,6,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2738,37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,45,United-States,>50K,1,1,1,1,1,1,0,0,0,1
27558,25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Cuba,<=50K,0,0,0,0,0,0,0,0,0,1
13762,58,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
26955,33,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14454,36,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,47,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
435,33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
11757,61,State-gov,10th,6,Never-married,Other-service,Not-in-family,Black,Female,0,0,38,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21294,27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1139,41,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
9215,38,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,1,0,0,0,0,0,1,0,0,0
27520,34,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
2622,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1560,18,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,6,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28293,42,,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17964,18,Private,11th,7,Never-married,Exec-managerial,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19376,34,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1078,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31124,63,Private,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9370,36,Private,12th,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21463,47,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7818,25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,0,0,0,0,0,0,0,0,0,1
29340,52,,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20893,45,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50K,0,0,0,1,1,1,-1,-1,-1,1
19896,42,,Masters,14,Married-civ-spouse,,Wife,White,Female,0,1887,48,United-States,>50K,1,1,1,1,1,1,0,0,0,1
24221,41,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23335,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30636,25,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
7620,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,28,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13161,65,,Some-college,10,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19691,52,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
30667,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,1,1,1,1,1,1,0,0,0,1
10965,52,Private,Bachelors,13,Widowed,Other-service,Not-in-family,White,Female,0,2824,20,United-States,>50K,1,0,0,0,0,0,1,0,0,0
4560,24,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26989,51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16464,67,Local-gov,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19240,69,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,24,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11352,53,Self-emp-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Male,8614,0,50,Cuba,>50K,1,1,0,1,1,1,0,0,-1,0
3529,47,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4208,47,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,1,1,1,0,0,0,1,1,1,1
25964,49,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,1,0,0,0,0,0,1,0,0,0
27017,51,Private,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
32509,32,Private,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24733,23,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4111,43,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25493,32,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6377,46,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9069,34,State-gov,12th,8,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18267,35,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,27,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
251,42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
10548,30,Private,Prof-school,15,Divorced,Sales,Own-child,White,Male,0,0,55,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4839,24,Private,Assoc-voc,11,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17542,37,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5523,39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,0,1,0,0,0,0,0,1,0,0
19841,58,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29311,31,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,0,0,0,0,0,0,0,0,0,1
18427,41,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,1,1,1,-1,-1,-1,1
34,22,State-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,15,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22159,26,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11653,29,Private,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30256,22,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31822,32,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30029,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1783,39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
16930,38,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,60,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
28242,23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8961,59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27797,61,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6870,30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
14623,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8818,32,State-gov,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,19,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10140,51,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
28055,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31160,34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28236,18,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
358,42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K,0,1,0,0,0,0,0,1,0,0
24108,41,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,1,0,0,1,1,1,0,-1,-1,0
17231,58,Local-gov,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30978,41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10699,26,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,United-States,<=50K,0,1,0,0,0,0,0,1,0,0
27463,18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7398,60,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,<=50K,1,0,0,1,1,1,0,-1,-1,0
12010,20,State-gov,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16114,60,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18212,20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22773,41,Self-emp-inc,9th,5,Married-civ-spouse,Sales,Wife,White,Female,0,0,70,Dominican-Republic,<=50K,0,0,1,0,0,0,0,0,1,0
25572,31,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30053,35,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4503,29,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25126,59,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2414,0,15,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30431,54,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,1340,40,United-States,<=50K,1,0,1,0,0,0,1,0,1,0
3253,30,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,55,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25992,56,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,>50K,0,0,0,0,0,0,0,0,0,1
77,67,,10th,6,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15,34,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,45,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
22247,67,Local-gov,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,6360,0,35,United-States,<=50K,0,1,1,0,0,0,0,1,1,0
11973,42,Local-gov,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K,1,0,1,0,0,0,1,0,1,0
20229,35,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,1,1,0,1,1,1,0,0,-1,0
11138,28,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,55,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
28162,39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11931,32,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,Ireland,>50K,0,0,0,0,0,0,0,0,0,1
29829,50,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
16031,35,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30866,24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6465,52,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K,1,1,1,1,1,1,0,0,0,1
6296,22,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3593,61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,22040,0,40,United-States,<=50K,1,1,0,1,1,1,0,0,-1,0
8742,50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States,>50K,1,1,1,1,1,1,0,0,0,1
28121,27,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24938,48,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15028,64,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12783,22,Private,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Guatemala,<=50K,0,0,0,0,0,0,0,0,0,1
20271,41,,Bachelors,13,Married-spouse-absent,,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7788,40,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31701,36,Private,12th,8,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,45,,<=50K,0,0,0,0,0,0,0,0,0,1
32042,32,Private,Assoc-voc,11,Never-married,Tech-support,Unmarried,White,Female,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24688,19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28430,38,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13486,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12476,57,Private,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21460,18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31909,27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18853,36,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,United-States,>50K,1,1,1,1,1,1,0,0,0,1
17031,24,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19430,19,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29149,27,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18313,58,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14997,43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,53,United-States,>50K,1,1,1,1,1,1,0,0,0,1
17516,68,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,24,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1442,36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,0,0,0,0,0,0,0,0,0,1
17053,31,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
29641,46,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26563,50,Private,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1,1,0,0,0,0,1,1,0,0
13254,29,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8271,45,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26159,61,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0,1,1,1,1,-1,-1,0,0
26066,38,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
