,sex,biased_score
21289,1,0.20590651035308838
52922,1,0.2190810889005661
58578,0,0.06228902190923691
49843,1,0.8927527666091919
24246,1,0.5685655474662781
47305,1,0.9880330562591553
35656,0,0.06174570694565773
57376,1,0.9160712957382202
23409,1,0.2676866352558136
8021,0,0.016782602295279503
26926,0,0.1641095131635666
7417,1,0.9160712957382202
15689,0,0.8752301931381226
20092,0,0.06174570694565773
23872,0,0.9362791776657104
1016,1,0.5138913989067078
40598,1,0.9160712957382202
58656,0,0.07631801813840866
45386,1,0.8817625045776367
39073,1,0.3772783577442169
25241,0,0.006939058657735586
51716,1,0.22940102219581604
24722,0,0.07631801813840866
33160,1,0.5685655474662781
45276,0,0.01921267807483673
53019,1,0.9348373413085938
25654,1,0.35405978560447693
43542,1,0.3658778965473175
44197,1,0.3902655243873596
28993,0,0.2973318099975586
37905,0,0.06174570694565773
36302,1,0.9536880850791931
18090,1,0.5506294369697571
47731,0,0.06202348321676254
51035,1,0.9417861700057983
46201,0,0.023789668455719948
33405,0,0.21869675815105438
43610,1,0.4343738257884979
58752,0,0.13613057136535645
20306,1,0.9399562478065491
4283,0,0.13613057136535645
8953,0,0.13682116568088531
13787,1,0.444648802280426
39424,1,0.8128947615623474
19494,0,0.7052627205848694
40631,1,0.580453097820282
33275,0,0.8515620231628418
36878,0,0.17560960352420807
54491,1,0.5685655474662781
18626,1,0.925398051738739
12964,0,0.06174570694565773
50467,0,0.7739098072052002
19341,1,0.2640570402145386
28735,1,0.580453097820282
3090,0,0.19648191332817078
4909,0,0.13682116568088531
25809,0,0.8608558177947998
41622,0,0.19648191332817078
11138,0,0.8575028777122498
8508,1,0.9030636548995972
47251,0,0.03592991828918457
4022,0,0.09689915925264359
38043,0,0.13613057136535645
56320,0,0.8614852428436279
27840,1,0.580453097820282
21189,0,0.8608558177947998
58617,0,0.07060201466083527
14176,0,0.18655365705490112
44923,0,0.05810455232858658
36431,0,0.8575028777122498
13445,1,0.2640570402145386
46076,0,0.8515620231628418
12573,1,0.20892541110515594
3362,0,0.06174570694565773
30446,1,0.9025172591209412
36874,0,0.8615553975105286
13766,1,0.9564341902732849
241,1,0.8974310755729675
51838,0,0.7096688747406006
13986,1,0.5506294369697571
18042,0,0.03729701787233353
37815,0,0.09689915925264359
44378,1,0.5472475290298462
22519,1,0.27893775701522827
39514,0,0.11325625330209732
37298,0,0.01921267807483673
6351,1,0.3373814821243286
33310,1,0.09814440459012985
27043,0,0.18749931454658508
19805,1,0.580453097820282
14449,1,0.22940102219581604
18357,1,0.24893395602703094
19077,0,0.07631801813840866
893,0,0.03697365149855614
38708,1,0.1787818819284439
26107,1,0.9915237426757812
38058,1,0.4271640181541443
29120,1,0.2772219479084015
4947,1,0.9497681260108948
8428,1,0.9399562478065491
11232,1,0.5685655474662781
47212,1,0.09814440459012985
10871,1,0.9557968974113464
520,1,0.8128947615623474
33538,1,0.5754228234291077
3377,0,0.8614852428436279
25960,1,0.580453097820282
56554,1,0.3902655243873596
46699,0,0.7052627205848694
57839,1,0.933598518371582
24470,1,0.5322810411453247
5631,0,0.09005670249462128
23855,1,0.901491641998291
47155,1,0.2995470464229584
31572,0,0.7052627205848694
14298,0,0.07631801813840866
15218,1,0.3772783577442169
39654,0,0.023789668455719948
59698,0,0.2310764640569687
22279,1,0.9399562478065491
17177,1,0.10501264780759811
53430,1,0.35405978560447693
55488,1,0.5506294369697571
12834,0,0.8024867177009583
5212,1,0.5506294369697571
1660,1,0.5745612382888794
24285,0,0.06680481880903244
39740,1,0.9449265599250793
1781,0,0.8609932661056519
26,1,0.20892541110515594
46401,0,0.07631801813840866
18874,1,0.9449265599250793
36773,1,0.5506294369697571
58343,0,0.03726467490196228
28734,1,0.580453097820282
58461,0,0.07631801813840866
44052,1,0.9025172591209412
39905,1,0.10456683486700058
39872,0,0.21869675815105438
26564,0,0.26694348454475403
25008,0,0.05781204625964165
56176,0,0.8575028777122498
2414,0,0.7889264225959778
5659,0,0.051161013543605804
53021,1,0.2332032471895218
11428,0,0.1729944944381714
59353,0,0.918350875377655
17005,0,0.8851699233055115
37128,1,0.8045291304588318
14093,1,0.580453097820282
1569,1,0.8815454244613647
42847,1,0.5745612382888794
51267,0,0.13682116568088531
13020,0,0.18749931454658508
59718,1,0.4415179193019867
38880,0,0.06228902190923691
59307,0,0.03729701787233353
33387,0,0.8143014907836914
15443,0,0.8515620231628418
34285,1,0.017238326370716095
12565,1,0.5745612382888794
10878,0,0.6314874291419983
27254,0,0.6889094114303589
43857,0,0.04205218702554703
23779,0,0.003225067863240838
6037,1,0.12652309238910675
39459,0,0.17560960352420807
56969,1,0.5506294369697571
20777,0,0.1918390989303589
45553,1,0.24893395602703094
57281,1,0.007541125640273094
32994,1,0.9399562478065491
30399,1,0.9449265599250793
53126,0,0.8609932661056519
32764,1,0.5506294369697571
21241,1,0.04131743684411049
45219,0,0.1641095131635666
50015,1,0.8530142903327942
54702,1,0.9160712957382202
5657,1,0.9449265599250793
34866,1,0.4415179193019867
2811,1,0.6604282259941101
27845,1,0.3735223114490509
25503,0,0.13613057136535645
15205,1,0.933598518371582
13751,0,0.17560960352420807
48503,0,0.006939058657735586
38489,0,0.1918390989303589
3133,0,0.8575028777122498
45671,0,0.09689915925264359
35608,0,0.07631801813840866
44181,0,0.13613057136535645
23960,0,0.060259316116571426
37819,0,0.08005822449922562
8614,0,0.8575028777122498
50366,1,0.9449265599250793
32568,1,0.9282674193382263
29532,0,0.6933062672615051
32433,1,0.9030636548995972
5505,0,0.006939058657735586
7549,0,0.05781204625964165
16597,1,0.9557764530181885
19565,1,0.9336274862289429
18876,0,0.09689915925264359
31586,0,0.5397331118583679
47405,1,0.37004807591438293
58009,0,0.7720831036567688
42300,1,0.8841371536254883
47508,0,0.03729701787233353
19629,0,0.8575028777122498
57494,0,0.8671730756759644
37934,0,0.8609932661056519
54294,0,0.09551667422056198
33105,0,0.8024867177009583
1487,0,0.07631801813840866
27984,0,0.060259316116571426
12320,0,0.1641095131635666
42862,0,0.051161013543605804
2837,0,0.3923408091068268
20423,0,0.8515620231628418
51334,0,0.06174570694565773
143,1,0.9564341902732849
53438,0,0.5409561395645142
36351,0,0.17560960352420807
51744,0,0.8575028777122498
7483,0,0.06459101289510727
29773,0,0.07631801813840866
13458,0,0.1641095131635666
35108,1,0.8902434706687927
17546,1,0.276359885931015
21674,0,0.17560960352420807
17186,0,0.1918390989303589
31943,1,0.5745612382888794
7635,0,0.7739098072052002
16402,0,0.1918390989303589
55537,0,0.20889106392860413
53333,1,0.09177157282829285
13497,0,0.045898422598838806
57821,0,0.8086587190628052
2676,0,0.06202348321676254
18202,0,0.8462326526641846
14059,0,0.8024867177009583
13835,0,0.13682116568088531
33123,1,0.9399562478065491
48694,0,0.01921267807483673
34563,0,0.17560960352420807
10178,1,0.8530142903327942
43616,1,0.925398051738739
49958,1,0.5685655474662781
4634,1,0.580453097820282
37595,0,0.1729944944381714
46971,1,0.8977317214012146
56595,0,0.13613057136535645
14198,0,0.03592991828918457
24208,0,0.7678733468055725
17489,0,0.43145835399627686
38959,0,0.28451773524284363
6709,1,0.9399562478065491
49762,1,0.901491641998291
38827,1,0.8974310755729675
54686,0,0.13613057136535645
55123,0,0.07222074270248413
57626,0,0.10853730887174606
12235,0,0.8450371623039246
7025,0,0.06202348321676254
38718,1,0.8045291304588318
59279,0,0.8614852428436279
5652,0,0.8440980315208435
26647,0,0.06459101289510727
16339,1,0.9399562478065491
23897,0,0.8440980315208435
16982,0,0.10479280352592468
37036,1,0.951915979385376
50339,1,0.9449434280395508
8118,0,0.03729701787233353
17014,1,0.37004807591438293
31460,1,0.933598518371582
59375,0,0.01921267807483673
41511,0,0.09307333827018738
23469,0,0.03592991828918457
19228,1,0.5745612382888794
58652,0,0.18655365705490112
39479,0,0.002646544249728322
29016,0,0.045898422598838806
28808,0,0.10460106283426285
50460,1,0.9025172591209412
26609,0,0.8515620231628418
22987,1,0.5138913989067078
38308,1,0.9399562478065491
24093,1,0.9827507734298706
56328,0,0.06202348321676254
14237,0,0.13682116568088531
4479,0,0.1918390989303589
15594,0,0.047591716051101685
10670,0,0.18655365705490112
60283,1,0.9399562478065491
20203,1,0.9449265599250793
14151,0,0.19648191332817078
1712,0,0.8024867177009583
9723,0,0.8614852428436279
19736,0,0.17560960352420807
29203,1,0.10209941864013672
26880,0,0.13613057136535645
36701,1,0.9557968974113464
10045,0,0.21869675815105438
10904,0,0.8143014907836914
7708,0,0.13613057136535645
5647,1,0.8530142903327942
32670,0,0.006939058657735586
37497,1,0.7775810360908508
48972,1,0.9721673130989075
29999,0,0.8614852428436279
57215,0,0.1641095131635666
40429,0,0.8608558177947998
50651,0,0.764565646648407
59681,1,0.933598518371582
1246,0,0.20889106392860413
246,1,0.8817625045776367
11853,1,0.9449434280395508
14418,0,0.02328965812921524
10984,0,0.13682116568088531
19834,1,0.580453097820282
56707,0,0.13682116568088531
12422,1,0.9037352800369263
9219,0,0.06174570694565773
37468,0,0.7820529937744141
32317,0,0.17560960352420807
59093,1,0.8977317214012146
18194,1,0.20590651035308838
1957,0,0.18655365705490112
26942,1,0.8927527666091919
52845,1,0.09814440459012985
22260,0,0.8515620231628418
26667,1,0.444648802280426
8301,0,0.8143014907836914
1844,1,0.22940102219581604
5413,1,0.5506294369697571
33011,0,0.028672736138105392
52440,0,0.8614852428436279
25346,1,0.22046206891536713
46050,0,0.014529808424413204
47556,0,0.2310764640569687
54466,1,0.3772783577442169
25918,0,0.06975632905960083
22913,1,0.23097147047519684
9353,1,0.933598518371582
8782,1,0.9533494710922241
59499,0,0.8515620231628418
44275,0,0.10403764992952347
27868,0,0.8609932661056519
37371,1,0.901491641998291
20282,1,0.8530142903327942
25640,0,0.03592991828918457
14479,1,0.9504896402359009
23196,1,0.017238326370716095
41880,0,0.17560960352420807
54544,0,0.060259316116571426
48405,0,0.051161013543605804
29411,0,0.8575028777122498
53946,0,0.36628565192222595
19349,0,0.8609932661056519
58001,1,0.9140002727508545
56219,0,0.06228902190923691
24842,0,0.003225067863240838
40419,1,0.5685655474662781
15117,1,0.5685655474662781
31658,1,0.5745612382888794
9176,1,0.9557968974113464
2273,0,0.6659424304962158
48540,0,0.8024867177009583
30841,1,0.9033746719360352
21652,1,0.007541125640273094
1579,0,0.8899842500686646
7381,1,0.5685655474662781
3829,0,0.023789668455719948
52794,0,0.13682116568088531
34164,1,0.9449265599250793
55760,1,0.37004807591438293
46388,0,0.05781204625964165
37359,0,0.10726498812437057
58526,1,0.9915237426757812
20588,1,0.17097967863082886
18095,1,0.5754228234291077
15357,0,0.09689915925264359
24606,1,0.21654081344604492
30380,1,0.8530142903327942
52944,0,0.07443996518850327
15002,1,0.9829167127609253
43627,0,0.02803204581141472
4793,1,0.12652309238910675
19827,0,0.1641095131635666
44532,1,0.9449434280395508
14184,0,0.7739098072052002
14706,0,0.8608558177947998
7448,1,0.37004807591438293
14789,1,0.9445201754570007
32570,1,0.4415179193019867
35939,0,0.06202348321676254
33749,1,0.580453097820282
52408,0,0.10240630805492401
9009,0,0.17560960352420807
55241,1,0.9449265599250793
48987,1,0.9160712957382202
32157,1,0.9117287397384644
3295,1,0.4317028820514679
117,0,0.09689915925264359
4250,0,0.8143014907836914
1388,1,0.8530142903327942
27255,0,0.13613057136535645
18927,1,0.3735223114490509
12883,1,0.276359885931015
25643,1,0.444648802280426
29711,0,0.09488869458436966
21025,1,0.925398051738739
50511,1,0.9033746719360352
4019,1,0.9160712957382202
46380,0,0.06459101289510727
42495,0,0.8314386606216431
55515,1,0.9449265599250793
25447,1,0.10209941864013672
38017,0,0.09307333827018738
34931,0,0.8575028777122498
13723,0,0.01921267807483673
39034,1,0.5754228234291077
15833,1,0.5745612382888794
19703,1,0.4343738257884979
3202,0,0.8851699233055115
56179,0,0.09626597166061401
51693,0,0.7052627205848694
29765,1,0.5138913989067078
48810,1,0.017238326370716095
53796,0,0.18749931454658508
56727,0,0.8905282616615295
29568,1,0.9296703338623047
11029,0,0.04504237323999405
44073,1,0.9399562478065491
27569,1,0.049524497240781784
57753,0,0.45052239298820496
46579,0,0.03974485397338867
37409,1,0.8152665495872498
41750,1,0.4271640181541443
31373,1,0.5745612382888794
59344,1,0.9880330562591553
44884,1,0.3869040906429291
47661,1,0.3735223114490509
43204,0,0.052404388785362244
60204,1,0.8817625045776367
37567,0,0.8462326526641846
18958,1,0.925398051738739
17819,1,0.9399562478065491
13002,0,0.052404388785362244
7897,0,0.10726498812437057
42392,1,0.017238326370716095
23454,1,0.5506294369697571
19141,1,0.9557968974113464
39409,1,0.5745612382888794
38881,0,0.7400627136230469
25891,1,0.33154386281967163
48744,0,0.07631801813840866
46546,1,0.4271640181541443
27773,1,0.580453097820282
28951,1,0.9904581308364868
2716,0,0.8609932661056519
48001,0,0.07631801813840866
19206,0,0.02668182924389839
56162,0,0.8515620231628418
37388,1,0.499577134847641
41833,0,0.006939058657735586
32031,1,0.933598518371582
19743,1,0.9536880850791931
24353,0,0.13682116568088531
53281,0,0.01921267807483673
14716,0,0.13682116568088531
44592,0,0.18655365705490112
24505,0,0.052404388785362244
3924,0,0.01921267807483673
1602,0,0.07443996518850327
33270,1,0.20892541110515594
50620,0,0.06202348321676254
57711,1,0.5685655474662781
7501,0,0.8575028777122498
42921,0,0.19648191332817078
47603,0,0.051161013543605804
25057,0,0.03592991828918457
20495,1,0.37004807591438293
19125,0,0.8024867177009583
14906,1,0.20590651035308838
44183,1,0.3735223114490509
25651,0,0.8608558177947998
38724,0,0.18749931454658508
32400,1,0.4271640181541443
57817,1,0.3902655243873596
14633,0,0.05810455232858658
32202,0,0.060259316116571426
22480,0,0.8608558177947998
27998,1,0.5745612382888794
24192,1,0.8045291304588318
24689,0,0.21463057398796082
59753,0,0.17865946888923645
24011,1,0.10209941864013672
33700,0,0.43145835399627686
41092,1,0.9160712957382202
52300,0,0.887385368347168
44372,1,0.9449265599250793
45681,1,0.3373814821243286
41038,1,0.9449265599250793
45741,0,0.023789668455719948
28113,1,0.9449265599250793
40119,0,0.01921267807483673
45364,0,0.8575028777122498
44497,1,0.4271640181541443
26508,0,0.8462326526641846
10251,1,0.9445201754570007
42769,1,0.5472475290298462
16975,1,0.5347938537597656
38140,1,0.7765515446662903
45259,0,0.6854924559593201
39165,1,0.9449265599250793
45662,0,0.01921267807483673
2010,1,0.9399562478065491
41864,1,0.10209941864013672
18475,1,0.13396716117858887
3151,1,0.32088401913642883
16526,1,0.9504896402359009
12072,1,0.925398051738739
6740,1,0.5472475290298462
37240,1,0.8128947615623474
18346,0,0.045898422598838806
5807,1,0.9449434280395508
54447,1,0.9399562478065491
12882,0,0.07631801813840866
31246,0,0.7759402990341187
26552,1,0.9399562478065491
28608,1,0.2525724470615387
60214,1,0.9868980050086975
59951,0,0.18749931454658508
53642,1,0.9399562478065491
17981,1,0.21654081344604492
10879,0,0.023789668455719948
38785,1,0.30950862169265747
53189,0,0.07631801813840866
50631,0,0.8143014907836914
54190,1,0.2640570402145386
50236,0,0.8671730756759644
37612,1,0.8530142903327942
18043,0,0.06202348321676254
54819,0,0.17560960352420807
3654,0,0.6854924559593201
53428,0,0.8608558177947998
7467,0,0.8440980315208435
8853,0,0.006939058657735586
20775,1,0.9399562478065491
20811,0,0.17560960352420807
59621,1,0.580453097820282
3388,1,0.8530142903327942
24946,0,0.052404388785362244
50107,0,0.03592991828918457
2028,1,0.9449265599250793
50112,0,0.1729944944381714
47311,1,0.5754228234291077
50920,1,0.933598518371582
56523,1,0.9399562478065491
52170,0,0.36628565192222595
3155,0,0.17199184000492096
58972,0,0.3539450764656067
34310,1,0.5754228234291077
43530,1,0.4343738257884979
48518,1,0.4343738257884979
33837,1,0.9399562478065491
14658,1,0.017238326370716095
22028,1,0.31060633063316345
15792,0,0.03592991828918457
54961,0,0.07132504880428314
13717,1,0.5754228234291077
35394,0,0.047591716051101685
50907,0,0.07060201466083527
57977,1,0.7460712790489197
2463,1,0.9504896402359009
46449,1,0.9920679926872253
8737,1,0.925398051738739
15300,1,0.4271640181541443
31882,0,0.13682116568088531
3844,1,0.2991943359375
53454,1,0.5745612382888794
19277,0,0.07631801813840866
43632,1,0.035455524921417236
581,0,0.8462326526641846
2205,0,0.03592991828918457
1355,0,0.8553134202957153
41130,0,0.8462326526641846
46328,1,0.3735223114490509
56456,1,0.044618040323257446
4898,0,0.09484092891216278
35166,1,0.37019333243370056
10907,1,0.5138913989067078
6428,1,0.9399562478065491
31090,0,0.7052627205848694
47399,0,0.07768616825342178
4877,0,0.09689915925264359
7294,1,0.933598518371582
53220,1,0.2640570402145386
20873,0,0.7400627136230469
50513,0,0.09689915925264359
7077,1,0.9399562478065491
31945,0,0.051161013543605804
30946,0,0.029077671468257904
20388,0,0.13613057136535645
46882,0,0.06174570694565773
23577,1,0.22202962636947632
7587,1,0.5391050577163696
13734,1,0.933598518371582
40704,0,0.06202348321676254
15297,1,0.2640570402145386
26742,0,0.9120644927024841
25047,1,0.2995470464229584
39318,0,0.03592991828918457
2602,1,0.7182911038398743
14903,0,0.060259316116571426
17125,0,0.04205218702554703
52756,1,0.5754228234291077
5963,1,0.580453097820282
53230,0,0.8575028777122498
49343,1,0.9399562478065491
25706,1,0.8927527666091919
58594,1,0.35405978560447693
30965,0,0.8575028777122498
46410,0,0.03729701787233353
11239,1,0.10209941864013672
33499,0,0.016782602295279503
2041,1,0.5745612382888794
46771,1,0.5506294369697571
40992,1,0.4271640181541443
26340,0,0.06202348321676254
21225,0,0.060259316116571426
40044,0,0.07631801813840866
36024,1,0.9889562129974365
55593,1,0.933598518371582
16552,1,0.9449434280395508
7918,1,0.925398051738739
47451,0,0.18749931454658508
22623,1,0.8530142903327942
46354,1,0.5685655474662781
19563,0,0.07132504880428314
53601,0,0.7035703659057617
38747,1,0.35405978560447693
58101,0,0.8462326526641846
33445,1,0.933598518371582
